created_at,username,text,prepros_text,text_join,label
Sun Oct 15 23:09:29 +0000 2023,Sugiyan36298711,@ch_chotimah2 @jokowi Yo jelas prabowo akhirnya jelas sudah jokowi all dukung prabowo ganjar ke laut aje' di jateng aja hancur suaranya ðŸ˜œ,chotimah yo jelas prabowo akhirnya jelas sudah jokowi all dukung prabowo ganjar ke laut aje di jateng aja hancur suaranya,chotimah yo prabowo jokowi all dukung prabowo ganjar laut aje jateng hancur suara,black-campaign
Sun Oct 15 17:48:17 +0000 2023,tinggipasaribu,"@Jkbersinar1 Kakakakkk,wakakak. Jangan jangan margamu Pasaribu juga kok tau taunya BONDAR ? heheh.he, tetapi sebaiknya janganlah, jangan sampai ada Pasaribu yang ngefans sama seorang Capres BOKEPER macam si Ganjar Pengkhianat ini. Bisa hancur lebur seluruh negeri kalau sampai dia menang! https://t.co/qmtBP9dAny",kakakakkkwakakak jangan jangan margamu pasaribu juga kok tau taunya bondar hehehhe tetapi sebaiknya janganlah jangan sampai ada pasaribu yang ngefans sama seorang capres bokeper macam si ganjar pengkhianat ini bisa hancur lebur seluruh negeri kalau sampai dia menang,kakakakkkwakakak marga pasaribu tau bondar hehehhe pasaribu ngefans capres bokeper ganjar khianat hancur lebur negeri menang,black-campaign
Sun Oct 15 17:24:33 +0000 2023,DewoSenuk,"jangan sampe karir politikmu hancur,brow. kalem wae,ojo nggugu mongso. ojo kesusu pengen dadi wg duwur dewe. eman2 nama besar dan nama baik sang ayah dan keluarga.  meskipun akan dipasangkan dg ganjar,ojo gelem sek.",jangan sampe karir politikmu hancurbrow kalem waeojo nggugu mongso ojo kesusu pengen dadi wg duwur dewe eman nama besar dan nama baik sang ayah dan keluarga meskipun akan dipasangkan dg ganjarojo gelem sek,sampe karir politik hancurbrow kalem waeojo nggugu mongso ojo kesusu ken dadi wg duwur dewe eman nama nama sang ayah keluarga pasang ganjarojo gelem sek,black-campaign
Sun Oct 15 15:17:17 +0000 2023,putra_merbabu,Ganjar makin hancur &amp  tenggelam dong di Jateng sdh ga laku.,ganjar makin hancur amp tenggelam dong di jateng sdh ga laku,ganjar hancur tenggelam jateng laku,black-campaign
Sun Oct 15 14:46:23 +0000 2023,sim44237,"@OwiOwl1 @liputan6dotcom @erickthohir Jangan pilih prabowo / ganjar juga ,, karna akan melanjutkan kerja jokowi,, melanjutkan hutang ke cina, melanjutkan IKN, melanjutkan kereta cepat, melanjutkan indonesia tambah hancur, #salamperubahan",jangan pilih prabowo ganjar juga karna akan melanjutkan kerja jokowi melanjutkan hutang ke cina melanjutkan ikn melanjutkan kereta cepat melanjutkan indonesia tambah hancur,pilih prabowo ganjar karna lanjut kerja jokowi lanjut hutang cina lanjut ikn lanjut kereta cepat lanjut indonesia hancur,black-campaign
Sun Oct 15 11:22:47 +0000 2023,ganzgardia,"Lyric : Kami datang untuk merayakan hari raya Mengapa di Tempat kami tidak ada hari raya atau hiasan lainnya? Wahai dunia, bumiku telah hancur Bumiku yang merdeka telah dirampas!  Free #palestine from #israel #ApartheidIsrael #UnitedNations https://t.co/JTUnAZ9GEJ",lyric kami datang untuk merayakan hari raya mengapa di tempat kami tidak ada hari raya atau hiasan lainnya wahai dunia bumiku telah hancur bumiku yang merdeka telah dirampas free from,lyric raya raya raya hias dunia bumi hancur bumi merdeka rampas free from,black-campaign
Sun Oct 15 05:15:02 +0000 2023,chaniag27669961,@ruhutsitompul hancur kan partai pendukung ganjar dengan tidak memilih kader nya apalagi binatang sqtu ini,hancur kan partai pendukung ganjar dengan tidak memilih kader nya apalagi binatang sqtu ini,hancur partai dukung ganjar pilih kader binatang sqtu,black-campaign
Sun Oct 15 03:21:15 +0000 2023,shitamwdh,"@kesittt Piala Dunia U-20 gagal gara Ganjar. hancur cita"" atlet muda Indonesia dibuatnya""",piala dunia  gagal gara ganjar hancur cita atlet muda indonesia dibuatnya,piala dunia gagal gara ganjar hancur cita atlet muda indonesia,black-campaign
Sat Oct 14 14:01:41 +0000 2023,NHenryp29864,@AirinDatangLagi @RenaHoston178 Di acak2 keluarga Jokowi.. Itu Jebakan Batman.. Supaya hancur kekuatan Jokowi..   Akhirnya  Ganjar  jalan  sendiri...       Tapi optimis  dan pasti Ganjar  presiden.,di acak keluarga jokowi itu jebakan batman supaya hancur kekuatan jokowi akhirnya ganjar jalan sendiri tapi optimis dan pasti ganjar presiden,acak keluarga jokowi jebak batman hancur kuat jokowi ganjar jalan optimis ganjar presiden,black-campaign
Sat Oct 14 23:01:03 +0000 2023,tikaalmira,Orang-orang ini hatinya terbuat dari apa sih ðŸ˜­ Kemarin masih lihat ada yang bilang alhamdulillah sambil senyum jg setelah rumahnya hancur lebir dibom. Semoga Allah ganjar dengan kebaikan tiada tara.,orangorang ini hatinya terbuat dari apa sih kemarin masih lihat ada yang bilang alhamdulillah sambil senyum jg setelah rumahnya hancur lebir dibom semoga allah ganjar dengan kebaikan tiada tara,orangorang hati buat kemarin lihat alhamdulillah senyum jg rumah hancur lebir bom moga allah ganjar baik tiada tara,black-campaign
Sat Oct 14 08:10:20 +0000 2023,yakobus_salim,"@Dennysiregar7 Nyantai bro Denny... fakta nya putusan MK blom keluar, kalau pun diloloskan Gibran blom tentu mau jadi cawapres Prabowo? Kalau pun Gibran mau ,nama Jokowi akan hancur dengan sendirinya dan kita tetap berjuang untuk Ganjar Pranowo ðŸ˜ðŸ¤˜ Salam satu putaran buat Ganjar ðŸ˜",nyantai bro denny fakta nya putusan mk blom keluar kalau pun diloloskan gibran blom tentu mau jadi cawapres prabowo kalau pun gibran mau nama jokowi akan hancur dengan sendirinya dan kita tetap berjuang untuk ganjar pranowo salam satu putaran buat ganjar,nyantai bro denny fakta putus mk blom lolos gibran blom cawapres prabowo gibran nama jokowi hancur juang ganjar pranowo salam putar ganjar,black-campaign
Sat Oct 14 07:34:04 +0000 2023,TvBankers31710,@ruhutsitompul Orang ini nempel ke Ganjar bukan Ganjar yg minta. Dia bingung harus loncat kemana. Klw Ganjar yg minta hancur suara Ganjar.,orang ini nempel ke ganjar bukan ganjar yg minta dia bingung harus loncat kemana klw ganjar yg minta hancur suara ganjar,orang nempel ganjar ganjar bingung loncat mana klw ganjar hancur suara ganjar,black-campaign
Sat Oct 14 07:06:39 +0000 2023,lilintoss23,"@narkosun Padahal kemarin yg hancur jadi bulan2an yg konyolnya viral malah si Ganjar, ðŸ¤£ðŸ¤£ðŸ¤£",padahal kemarin yg hancur jadi bulanan yg konyolnya viral malah si ganjar,kemarin hancur bulan konyol viral ganjar,black-campaign
Sat Oct 14 05:11:22 +0000 2023,Bagindo_Radjo,"@gm_gm Akan lebih hancur lagi bangsa ini jika plihan lu jatuh ke ganjar,ketidak mempuan dia memimpin terlihat dari jateng yang pernah dia pimpin, daerah subur tetapi kemiskinan masih tinggi,upah buruh paling rendah karena dia tidak memiliki kualitas,kapasitas, kapabilitas jadi pemimpin",gm akan lebih hancur lagi bangsa ini jika plihan lu jatuh ke ganjarketidak mempuan dia memimpin terlihat dari jateng yang pernah dia pimpin daerah subur tetapi kemiskinan masih tinggiupah buruh paling rendah karena dia tidak memiliki kualitaskapasitas kapabilitas jadi pemimpin,gm hancur bangsa plihan lu jatuh ganjarketidak puan pimpin jateng pimpin daerah subur miskin tinggiupah buruh rendah milik kualitaskapasitas kapabilitas pimpin,black-campaign
Sat Oct 14 00:49:38 +0000 2023,Robiaji86,"@2045Tv @Dennysiregar7 Sampai segitunya bang. Jokowi itu cukup kuat, yg akan hancur itu Ganjar dan PDIP. Akuilah kalau kalian sedang panik.",sampai segitunya bang jokowi itu cukup kuat yg akan hancur itu ganjar dan pdip akuilah kalau kalian sedang panik,segitunya bang jokowi kuat hancur ganjar pdip aku panik,black-campaign
Fri Oct 13 13:17:11 +0000 2023,StefanAntonio__,@Babamovic Gini Bos .. Lu jangan liat diposisi sekarang Tarik mundur data Lu dari sebelom U20 Ganjar selalu duduk diposisi 1 dengan selisih Angka sangat jauh dari Prabowo Lalu dimainkanlah Propaganda U20 Hancur suara Ganjar hingga selisih belasan persen dari Prabowo Skarang Ganjar sudahâ€¦,gini bos lu jangan liat diposisi sekarang tarik mundur data lu dari sebelom  ganjar selalu duduk diposisi dengan selisih angka sangat jauh dari prabowo lalu dimainkanlah propaganda  hancur suara ganjar hingga selisih belasan persen dari prabowo skarang ganjar sudah,gin bos lu liat posisi tarik mundur data lu bom ganjar duduk posisi selisih angka prabowo main propaganda hancur suara ganjar selisih bas persen prabowo skarang ganjar,black-campaign
Fri Oct 13 12:30:35 +0000 2023,sim44237,"@KompasTV NO PRABOWO, NO GANJAR, NO PSI, NO PDIP, apalagi kalau prabowo wakilnya gibran, ðŸ—¿ BAGAIMANA MUNGKIN RAKYAT INDONESIA MASIH AJA PILIH KELUARGA JOKOWI ?? 10 TAHUN INDONESIA HANCUR, HUTANG BANYAK, KORUPSI MERAJALELA, APALAGI KALAU GIBRAN IKUT ANDIL MEMIMPIN INDONESIA, TAMBAH HANCUR",no prabowo no ganjar no psi no pdip apalagi kalau prabowo wakilnya gibran bagaimana mungkin rakyat indonesia masih aja pilih keluarga jokowi tahun indonesia hancur hutang banyak korupsi merajalela apalagi kalau gibran ikut andil memimpin indonesia tambah hancur,no prabowo no ganjar no psi no pdip prabowo wakil gibran rakyat indonesia pilih keluarga jokowi indonesia hancur hutang korupsi rajalela gibran andil pimpin indonesia hancur,black-campaign
Fri Oct 13 09:57:47 +0000 2023,FahruFahruu,@kiki_daliyo @ganjarpranowo Radikalisme akan hancur dan hilang jika pak Ganjar jadi presiden  #GanjarMerawatPancasila https://t.co/qI4Ssk33JQ,daliyo radikalisme akan hancur dan hilang jika pak ganjar jadi presiden,daliyo radikalisme hancur hilang ganjar presiden,black-campaign
Fri Oct 13 08:34:12 +0000 2023,Ang_gita_Feb,@zthier gak kebayang sih kalo bukan pak Ganjar yang jadi presiden pasti akan hancur negara ini.,gak kebayang sih kalo bukan pak ganjar yang jadi presiden pasti akan hancur negara ini,bayang ganjar presiden hancur negara,black-campaign
Fri Oct 13 00:29:09 +0000 2023,DodolG70838,@ch_chotimah2 Semoga Ganjar hancur lebur beserta kroni2 nya,chotimah semoga ganjar hancur lebur beserta kroni nya,chotimah moga ganjar hancur lebur serta kroni,black-campaign
Thu Oct 12 13:11:19 +0000 2023,ivan999vcd_ivan,@gibran_tweet Ingat anda akan kayak si anak pepo dan akan habcur karir anda Nak!ingat pdkng anda sm bapak anda smua ke ganjar dan memang ada sebagian tp ingat maruk tdk akan dipili.lbh parah dr ato .dinasty itu akan hancur,tweet ingat anda akan kayak si anak pepo dan akan habcur karir anda nakingat pdkng anda sm bapak anda smua ke ganjar dan memang ada sebagian tp ingat maruk tdk akan dipililbh parah dr ato dinasty itu akan hancur,tweet kayak anak pepo habcur karir nakingat pdkng sm smua ganjar tp maruk dipililbh parah dr ato dinasty hancur,black-campaign
Thu Oct 12 12:11:11 +0000 2023,yakobus_salim,"@henrysubiakto Yang hancur nama harum Jokowi kalo Gibran mau jadi cawapres Prabowo atau pun Ganjar,MK juga kena getahnya, mudah mudahan di tolak oleh MK",yang hancur nama harum jokowi kalo gibran mau jadi cawapres prabowo atau pun ganjarmk juga kena getahnya mudah mudahan di tolak oleh mk,hancur nama harum jokowi gibran cawapres prabowo ganjarmk kena getah mudah mudah tolak mk,black-campaign
Thu Oct 12 07:22:19 +0000 2023,AjaMaulana68,"@Dennysiregar7 Tdk mungkin @ganjarpranowo biisa lnjutkn pkerjaan pk @jokowi kmaren aja pildun u 20 yg agenda besar pk jokowi dn bngsa ini dia hancurkn krn mnenolak timns israel shingga pildun u 20 gagal total. Cita anak bngsa tmpil di pildun u 20 hancur krn ganjar penghinat.""",tdk mungkin biisa lnjutkn pkerjaan pk kmaren aja pildun  yg agenda besar pk jokowi dn bngsa ini dia hancurkn krn mnenolak timns israel shingga pildun  gagal total cita anak bngsa tmpil di pildun  hancur krn ganjar penghinat,biisa lnjutkn pkerjaan pk kmaren pildun agenda pk jokowi dn bngsa hancurkn mnenolak timns israel shingga pildun gagal total cita anak bngsa tmpil pildun hancur ganjar penghinat,black-campaign
Thu Oct 12 05:00:00 +0000 2023,Jr_Kawe19,"Hanya saran aja, warga Jateng harus hati hati memilih pemimpin, jangan sampai pencapaian yg sudah bagus yg dilakukan pak ganjar malah hancur oleh pemimpin yg tdk becus kerja dan tdk  kompeten dalam  memimpin .  https://t.co/9nh35MCZ2O https://t.co/Hg6w2yYNti",hanya saran aja warga jateng harus hati hati memilih pemimpin jangan sampai pencapaian yg sudah bagus yg dilakukan pak ganjar malah hancur oleh pemimpin yg tdk becus kerja dan tdk kompeten dalam memimpin,saran warga jateng hati hati pilih pimpin capai bagus ganjar hancur pimpin becus kerja kompeten pimpin,black-campaign
Thu Oct 12 03:10:41 +0000 2023,DSarastami96477,@ruhutsitompul Kl kata si Poltak mah ..kl Jokowi jd presiden negara akan  hancur ...dan sekarang blng kl Ganjar jd presiden lbh rusak. Dari Jokowi hhhh Peramal jg si Poltak hhh,kl kata si poltak mah kl jokowi jd presiden negara akan hancur dan sekarang blng kl ganjar jd presiden lbh rusak dari jokowi hhhh peramal jg si poltak hhh,kl poltak mah kl jokowi presiden negara hancur blng kl ganjar presiden lbh rusak jokowi hhhh amal jg poltak hhh,black-campaign
Thu Oct 12 01:20:56 +0000 2023,GJokowe,"@windeeyohara @Dennysiregar7 Ganjar itu apa prestasinya????  Pasokan Air PALING kurang Orang miskin paling banyak Putus sekolah paling banyak UPAH KERJA PALING MURAH Jalan paling hancur  TERUS INI YG MAU JD PRESIDEN,PRESIDEN TIKTOK AE OJO INDONESIA...",ganjar itu apa prestasinya pasokan air paling kurang orang miskin paling banyak putus sekolah paling banyak upah kerja paling murah jalan paling hancur terus ini yg mau jd presidenpresiden tiktok ae ojo indonesia,ganjar prestasi pasok air orang miskin putus sekolah upah kerja murah jalan hancur presidenpresiden tiktok ae ojo indonesia,black-campaign
Wed Oct 11 21:06:57 +0000 2023,BindeJogja,@Dennysiregar7 Sy sarankan Ganjar berpasangan dg Ahok saja jika mau meneruskan kerja jokowi......biar sekalian negeri ini hancur lebur !,sy sarankan ganjar berpasangan dg ahok saja jika mau meneruskan kerja jokowibiar sekalian negeri ini hancur lebur,sy saran ganjar pasang ahok terus kerja jokowibiar negeri hancur lebur,black-campaign
Wed Oct 11 14:34:01 +0000 2023,RusliUncle,"@Miduk17 Sekalipun saat ini ada kesan bahwa Jokowi sdng memanfaatkan tingginya tingkat kepuasan &amp  kepercayaan publik thdp kepemimpinannya utk melanggengkan kekuasaan melalui putranya, tpi justru hal ini menambah militansi pendukung Ganjar. Sy Yakin, bahwa kelicikan akan hancur.",sekalipun saat ini ada kesan bahwa jokowi sdng memanfaatkan tingginya tingkat kepuasan amp kepercayaan publik thdp kepemimpinannya utk melanggengkan kekuasaan melalui putranya tpi justru hal ini menambah militansi pendukung ganjar sy yakin bahwa kelicikan akan hancur,kesan jokowi sdng manfaat tinggi tingkat puas percaya publik thdp pimpin langgeng kuasa putra tpi tambah militansi dukung ganjar sy kelici hancur,black-campaign
Wed Oct 11 09:55:11 +0000 2023,wiwittwb,"@Dennysiregar7 Ia,...cara nya halus tapi efektif..dompleng secara masif dan terstruktur,..pada akhirnya akan hancur bila jokowi bilang .saya dukung ganjar",iacara nya halus tapi efektifdompleng secara masif dan terstrukturpada akhirnya akan hancur bila jokowi bilang saya dukung ganjar,iacara halus efektifdompleng masif terstrukturpada hancur jokowi dukung ganjar,black-campaign
Wed Oct 11 02:00:48 +0000 2023,Rasanusa_Raya,"@datuakrajoangek Alasan milih ganjar, rekam jejaknya ga ada yg berurusan sama kejahatan. Entah itu kejahatan dlm berdemokrasi atau yg lainnya, ga inget emg 2014, 2017, 2019 hampir hancur nih negara dan kalian mau dipimpin sama capres2 yg halalkan segala cara",alasan milih ganjar rekam jejaknya ga ada yg berurusan sama kejahatan entah itu kejahatan dlm berdemokrasi atau yg lainnya ga inget emg hampir hancur nih negara dan kalian mau dipimpin sama capres yg halalkan segala cara,alas milih ganjar rekam jejak urus jahat jahat dlm demokrasi inget emg hancur negara pimpin capres halal,black-campaign
Tue Oct 10 23:11:19 +0000 2023,cha_raf,@AbidinZnl @MARQUEZ__93 itu ganjar unggul di jateng malah lebih parah itu..lawak.. wkwkwk...jateng puluhan tahun dikuasai banteng gak maju2..banyak korupsi...jalan2 hancur..nuar proyek aja...terakhir dipimpin ganjar dua periode malah jd propinsi termiskin...lah apalagi kl jd presiden...ðŸ™ˆðŸ™ˆðŸ™ˆ,itu ganjar unggul di jateng malah lebih parah itulawak wkwkwkjateng puluhan tahun dikuasai banteng gak majubanyak korupsijalan hancurnuar proyek ajaterakhir dipimpin ganjar dua periode malah jd propinsi termiskinlah apalagi kl jd presiden,ganjar unggul jateng parah itulawak wkwkwkjateng puluh asai banteng majubanyak korupsijalan hancurnuar proyek ajaterakhir pimpin ganjar periode propinsi miskin kl presiden,black-campaign
Tue Oct 10 15:23:15 +0000 2023,IndahPa31661606,"@ruhutsitompul Mau siapa juga tim sukses ganjar pranowo gak bakalan menang, pdip pemilu 2024 akan hancur belekok ruhut",mau siapa juga tim sukses ganjar pranowo gak bakalan menang pdip pemilu akan hancur belekok ruhut,tim sukses ganjar pranowo menang pdip milu hancur belekok ruhut,black-campaign
Tue Oct 10 13:35:26 +0000 2023,ivan999vcd_ivan,@Jayabay19479190 Itu dl skrg dia ke wo kayak si wirant dl tdk skrg jd dkng wo malahan kalau tdk salah dia masuk ke gerindra.bingung semua pd dkng wo mentri nya so jkw yg kt dkng .kt fokus menangkan ganjar biar yg kt dkng condong ke wo.sdh muak dan hancur krn aus kekuasaan tdk sprt dl lg,itu dl skrg dia ke wo kayak si wirant dl tdk skrg jd dkng wo malahan kalau tdk salah dia masuk ke gerindrabingung semua pd dkng wo mentri nya so jkw yg kt dkng kt fokus menangkan ganjar biar yg kt dkng condong ke wosdh muak dan hancur krn aus kekuasaan tdk sprt dl lg,dl skrg wo kayak wirant dl skrg dkng wo salah masuk gerindrabingung pd dkng wo tri so jkw kt dkng kt fokus menang ganjar kt dkng condong wosdh muak hancur aus kuasa sprt dl lg,black-campaign
Tue Oct 10 13:32:46 +0000 2023,pingak_ted47752,@bengkeldodo @P4P4B0W0_2024 @Ndons_Back @tinggipasaribu @patriktatang @Abaaah @alextham878 @Bambangmulyonoo @genx36545403 @ardi_riau5 @GaTypoLagi Hancur ganjar,back riau hancur ganjar,back riau hancur ganjar,black-campaign
Tue Oct 10 12:19:10 +0000 2023,yantanu2_08,"Merefleksi Kasus ini ? &amp  Ketika  @ganjarpranowo berani menghianati Jokowi &amp  membatalkan Pildun U20 hanya untuk Palestina dgn menghianati Bangsa sendiri   Seharusnya Ganjar bawa Tongkat Sakti Soekarno ke Palestina, cukup dgn kata SOLID bisa dirikan gedung yang sudah hancur https://t.co/aiqjy6PDzA",merefleksi kasus ini amp ketika berani menghianati jokowi amp membatalkan pildun  hanya untuk palestina dgn menghianati bangsa sendiri seharusnya ganjar bawa tongkat sakti soekarno ke palestina cukup dgn kata solid bisa dirikan gedung yang sudah hancur,refleksi berani menghianati jokowi batal pildun palestina menghianati bangsa ganjar bawa tongkat sakti soekarno palestina solid diri gedung hancur,black-campaign
